"","name","category_code","code_type","raised_amount","funded_year","number_investors","id","investor_type","investor_name"
"342","Pando Networks","games_video","b",7e+06,"2006",3,"3","2","3"
"343","Pando Networks","games_video","b",7e+06,"2006",3,"4","2","4"
"344","GrandCentral ","mobile","a",4e+06,"2006",1,"0","financial_org","minor-ventures"
"345","Gizmo5","public_relations","a",6e+06,"2006",1,"0","financial_org","dawntreader-ventures"
"346","Adap.tv","advertising","a",1e+07,"2007",2,"0","financial_org","redpoint-ventures"
"347","Adap.tv","advertising","a",1e+07,"2007",2,"1","financial_org","gemini-israel-funds"
"348","Adap.tv","advertising","b",1.3e+07,"2008",3,"0","financial_org","spark-capital"
"349","Adap.tv","advertising","b",1.3e+07,"2008",3,"1","financial_org","redpoint-ventures"
"350","Adap.tv","advertising","b",1.3e+07,"2008",3,"2","financial_org","gemini-israel-funds"
"351","Adap.tv","advertising","seed",1e+06,"2007",1,"0","financial_org","gemini-israel-funds"
"352","Adap.tv","advertising","unattributed",4500000,"2010",0,"NA","NA","NA"
"353","Adap.tv","advertising","c",2e+07,"2011",4,"0","financial_org","bessemer-venture-partners"
"354","Adap.tv","advertising","c",2e+07,"2011",4,"1","financial_org","gemini-israel-funds"
"355","Adap.tv","advertising","c",2e+07,"2011",4,"2","financial_org","redpoint-ventures"
"356","Adap.tv","advertising","c",2e+07,"2011",4,"3","financial_org","spark-capital"
"357","Topix","web","b",1.5e+07,"2006",3,"0","company","gannett"
"358","Topix","web","b",1.5e+07,"2006",3,"1","company","tribunecompany"
"359","Topix","web","b",1.5e+07,"2006",3,"2","company","the-mcclatchy-company"
"360","Topix","web","a",0,"2005",3,"0","company","gannett"
"361","Topix","web","a",0,"2005",3,"1","company","tribunecompany"
"362","Topix","web","a",0,"2005",3,"2","company","the-mcclatchy-company"
"363","Jobster","search","b",19500000,"2005",3,"0","financial_org","ignition-partners"
"364","Jobster","search","b",19500000,"2005",3,"1","financial_org","mayfield-fund"
"365","Jobster","search","b",19500000,"2005",3,"2","financial_org","trinity-ventures"
"366","Jobster","search","c",1.8e+07,"2006",4,"0","financial_org","ignition-partners"
"367","Jobster","search","c",1.8e+07,"2006",4,"1","financial_org","mayfield-fund"
"368","Jobster","search","c",1.8e+07,"2006",4,"2","financial_org","reed-elsevier"
"369","Jobster","search","c",1.8e+07,"2006",4,"3","financial_org","trinity-ventures"
"370","Jobster","search","a",8e+06,"2005",2,"0","financial_org","ignition-partners"
"371","Jobster","search","a",8e+06,"2005",2,"1","financial_org","trinity-ventures"
"372","Jobster","search","d",7e+06,"2008",4,"0","financial_org","ignition-partners"
"373","Jobster","search","d",7e+06,"2008",4,"1","financial_org","mayfield-fund"
"374","Jobster","search","d",7e+06,"2008",4,"2","financial_org","reed-elsevier"
"375","Jobster","search","d",7e+06,"2008",4,"3","financial_org","trinity-ventures"
"376","Revision3","games_video","a",1e+06,"2006",1,"0","financial_org","greylock"
"377","Revision3","games_video","b",8e+06,"2007",1,"0","financial_org","greylock"
"378","Aggregate Knowledge","web","a",5e+06,"2006",2,"0","financial_org","first-round-capital"
"379","Aggregate Knowledge","web","a",5e+06,"2006",2,"1","financial_org","kleiner-perkins-caufield-byers"
"380","Aggregate Knowledge","web","b",2e+07,"2007",2,"0","financial_org","kleiner-perkins-caufield-byers"
"381","Aggregate Knowledge","web","b",2e+07,"2007",2,"1","financial_org","dag-ventures"
"382","Aggregate Knowledge","web","seed",5e+05,"2005",2,"0","financial_org","first-round-capital"
"383","Aggregate Knowledge","web","seed",5e+05,"2005",2,"1","financial_org","netservice-ventures"
"384","Aggregate Knowledge","web","c",9e+06,"2010",3,"0","financial_org","ovp-venture-partners"
"385","Aggregate Knowledge","web","c",9e+06,"2010",3,"1","financial_org","kleiner-perkins-caufield-byers"
"386","Aggregate Knowledge","web","c",9e+06,"2010",3,"2","financial_org","dag-ventures"
"387","Sugar","web","a",5e+06,"2006",1,"0","financial_org","sequoia-capital"
"388","Sugar","web","b",1e+07,"2007",1,"0","company","nbcuniversal"
"389","Sugar","web","c",1.6e+07,"2009",1,"0","financial_org","sequoia-capital"
"390","Sugar","web","unattributed",1.5e+07,"2011",2,"0","financial_org","institutional-venture-partners"
"391","Sugar","web","unattributed",1.5e+07,"2011",2,"1","financial_org","sequoia-capital"
"392","Zing Systems","games_video","a",1.3e+07,"2007",2,"0","financial_org","flybridge-capital"
"393","Zing Systems","games_video","a",1.3e+07,"2007",2,"1","financial_org","redpoint-ventures"
"394","Zing Systems","games_video","c",1.3e+07,"2006",3,"0","financial_org","redpoint-ventures"
"395","Zing Systems","games_video","c",1.3e+07,"2006",3,"1","financial_org","flybridge-capital"
"396","Zing Systems","games_video","c",1.3e+07,"2006",3,"2","financial_org","campventures"
"397","CriticalMetrics","web","angel",1e+05,"2007",0,"1","1","1"
"398","Spock","search","a",7e+06,"2006",2,"0","financial_org","clearstone-venture-partners"
"399","Spock","search","a",7e+06,"2006",2,"1","financial_org","opus-capital"
"400","Wize","ecommerce","a",4e+06,"2007",2,"0","financial_org","bessemer-venture-partners"
"401","Wize","ecommerce","a",4e+06,"2007",2,"1","financial_org","mayfield-fund"
"402","Wize","ecommerce","b",988000,"2008",1,"0","financial_org","mayfield-fund"
"403","SodaHead","web","a",4250000,"2007",3,"0","financial_org","mohr-davidow-ventures"
"404","SodaHead","web","a",4250000,"2007",3,"1","person","ron-conway"
"405","SodaHead","web","a",4250000,"2007",3,"2","financial_org","tech-coast-angels"
"406","SodaHead","web","b",8400000,"2008",2,"0","financial_org","mission-ventures"
"407","SodaHead","web","b",8400000,"2008",2,"1","financial_org","mohr-davidow-ventures"
"408","SodaHead","web","unattributed",0,"2006",1,"0","financial_org","siemer-ventures"
"409","iSkoot","mobile","b",7e+06,"2007",4,"0","financial_org","charles-river-ventures"
"410","iSkoot","mobile","b",7e+06,"2007",4,"1","financial_org","jesselson-capital"
"411","iSkoot","mobile","b",7e+06,"2007",4,"2","financial_org","khosla-ventures"
"412","iSkoot","mobile","b",7e+06,"2007",4,"3","financial_org","zg-ventures"
"413","iSkoot","mobile","a",6200000,"2006",3,"0","financial_org","jesselson-capital"
"414","iSkoot","mobile","a",6200000,"2006",3,"1","financial_org","khosla-ventures"
"415","iSkoot","mobile","a",6200000,"2006",3,"2","financial_org","zg-ventures"
"416","iSkoot","mobile","c",1.9e+07,"2008",5,"0","financial_org","vision-opportunity-master-fund"
"417","iSkoot","mobile","c",1.9e+07,"2008",5,"1","financial_org","charles-river-ventures"
"418","iSkoot","mobile","c",1.9e+07,"2008",5,"2","financial_org","khosla-ventures"
"419","iSkoot","mobile","c",1.9e+07,"2008",5,"3","financial_org","jesselson-capital"
"420","iSkoot","mobile","c",1.9e+07,"2008",5,"4","financial_org","zg-ventures"
"421","EQO","mobile","b",9e+06,"2007",3,"0","financial_org","bdc-venture-capital-2"
"422","EQO","mobile","b",9e+06,"2007",3,"1","financial_org","growthworks"
"423","EQO","mobile","b",9e+06,"2007",3,"2","financial_org","ventures-west"
"424","EQO","mobile","a",3500000,"2007",2,"0","financial_org","bdc-venture-capital-2"
"425","EQO","mobile","a",3500000,"2007",2,"1","financial_org","growthworks"
"426","Amie Street","web","a",0,"2007",1,"0","company","amazon"
"427","Amie Street","web","b",3900000,"2009",1,"0","financial_org","deep-fork-capital-2"
"428","SellABand","games_video","a",5e+06,"2008",1,"0","financial_org","prime-technology-ventures"
"429","BUZZ MEDIA","games_video","a",6e+06,"2007",3,"0","financial_org","anthem-venture-partners"
"430","BUZZ MEDIA","games_video","a",6e+06,"2007",3,"1","financial_org","redpoint-ventures"
"431","BUZZ MEDIA","games_video","a",6e+06,"2007",3,"2","financial_org","transcosmos"
"432","BUZZ MEDIA","games_video","b",2.5e+07,"2008",1,"0","company","universal-music-group"
"433","BUZZ MEDIA","games_video","c",12500000,"2009",5,"0","financial_org","focus-ventures"
"434","BUZZ MEDIA","games_video","c",12500000,"2009",5,"1","financial_org","new-enterprise-associates"
"435","BUZZ MEDIA","games_video","c",12500000,"2009",5,"2","financial_org","redpoint-ventures"
"436","BUZZ MEDIA","games_video","c",12500000,"2009",5,"3","financial_org","sutter-hill-ventures"
"437","BUZZ MEDIA","games_video","c",12500000,"2009",5,"4","financial_org","anthem-venture-partners"
"438","Funny Or Die","games_video","a",0,"2007",2,"0","financial_org","sequoia-capital"
"439","Funny Or Die","games_video","a",0,"2007",2,"1","person","reid-hoffman"
"440","Funny Or Die","games_video","b",1.5e+07,"2007",1,"0","financial_org","sequoia-capital"
"441","Funny Or Die","games_video","unattributed",0,"2008",1,"0","company","hbo"
"442","Funny Or Die","games_video","unattributed",3e+06,"2008",0,"NA","NA","NA"
"443","Surphace","web","b",3e+06,"2006",2,"0","financial_org","trident-capital"
"444","Surphace","web","b",3e+06,"2006",2,"1","financial_org","hearst-interactive-media"
"445","Surphace","web","a",5e+05,"2005",9,"0","financial_org","radar-partners"
"446","Surphace","web","a",5e+05,"2005",9,"1","financial_org","true-ventures"
"447","Surphace","web","a",5e+05,"2005",9,"2","financial_org","winton-partners"
"448","Surphace","web","a",5e+05,"2005",9,"3","person","david-mahoney"
"449","Surphace","web","a",5e+05,"2005",9,"4","person","scott-kurnit"
"450","Surphace","web","a",5e+05,"2005",9,"5","person","vince-vannelli"
"451","Surphace","web","a",5e+05,"2005",9,"6","person","william-randolph-hearst-iii"
"452","Surphace","web","a",5e+05,"2005",9,"7","person","kevin-compton"
"453","Surphace","web","a",5e+05,"2005",9,"8","person","doug-mackenzie"
"454","iContact","web","a",5350000,"2007",2,"0","financial_org","idea-fund-partners"
"455","iContact","web","a",5350000,"2007",2,"1","financial_org","updata-partners"
"456","iContact","web","debt_round",5e+06,"2008",1,"0","financial_org","north-atlantic-capital"
"457","iContact","web","debt_round",2500000,"2009",0,"NA","NA","NA"
"458","iContact","web","b",4e+07,"2010",1,"0","financial_org","jmi-equity"
"459","iContact","web","seed",5e+05,"2006",1,"0","financial_org","idea-fund-partners"
"460","MeeVee","games_video","b",6500000,"2006",4,"0","financial_org","defta-partners"
"461","MeeVee","games_video","b",6500000,"2006",4,"1","financial_org","edmond-de-rothschild-venture-capital"
"462","MeeVee","games_video","b",6500000,"2006",4,"2","financial_org","labrador-ventures"
"463","MeeVee","games_video","b",6500000,"2006",4,"3","financial_org","waldenvc"
"464","MeeVee","games_video","c",8e+06,"2006",1,"0","financial_org","dbl-investors"
"465","MeeVee","games_video","a",7e+06,"2005",3,"0","financial_org","defta-partners"
"466","MeeVee","games_video","a",7e+06,"2005",3,"1","financial_org","edmond-de-rothschild-venture-capital"
"467","MeeVee","games_video","a",7e+06,"2005",3,"2","financial_org","waldenvc"
"468","MeeVee","games_video","d",3500000,"2007",6,"0","financial_org","defta-partners"
"469","MeeVee","games_video","d",3500000,"2007",6,"1","financial_org","edmond-de-rothschild-venture-capital"
"470","MeeVee","games_video","d",3500000,"2007",6,"2","financial_org","fcpr-israel-discovery-fund"
"471","MeeVee","games_video","d",3500000,"2007",6,"3","financial_org","labrador-ventures"
"472","MeeVee","games_video","d",3500000,"2007",6,"4","financial_org","waldenvc"
"473","MeeVee","games_video","d",3500000,"2007",6,"5","financial_org","dbl-investors"
"474","Mashery","software","a",1200000,"2007",2,"0","financial_org","first-round-capital"
"475","Mashery","software","a",1200000,"2007",2,"1","financial_org","rose-tech-ventures"
"476","Mashery","software","b",7e+06,"2008",7,"0","financial_org","first-round-capital"
"477","Mashery","software","b",7e+06,"2008",7,"1","financial_org","formative-ventures"
"478","Mashery","software","b",7e+06,"2008",7,"2","financial_org","the-accelerator-group"
"479","Mashery","software","b",7e+06,"2008",7,"3","person","dave-mcclure"
"480","Mashery","software","b",7e+06,"2008",7,"4","financial_org","rose-tech-ventures"
"481","Mashery","software","b",7e+06,"2008",7,"5","financial_org","406-ventures"
"482","Mashery","software","b",7e+06,"2008",7,"6","person","marc-benioff"
"483","Mashery","software","angel",0,"2007",4,"0","person","roger-ehrenberg"
"484","Mashery","software","angel",0,"2007",4,"1","person","jeff-stewart"
"485","Mashery","software","angel",0,"2007",4,"2","person","dave-mcclure"
"486","Mashery","software","angel",0,"2007",4,"3","person","jeff-clavier"
"487","Mashery","software","c",5500000,"2010",4,"0","financial_org","cisco-systems"
"488","Mashery","software","c",5500000,"2010",4,"1","financial_org","formative-ventures"
"489","Mashery","software","c",5500000,"2010",4,"2","financial_org","406-ventures"
"490","Mashery","software","c",5500000,"2010",4,"3","financial_org","first-round-capital"
"491","Mashery","software","d",1.1e+07,"2011",4,"0","financial_org","openview-venture-partners"
"492","Mashery","software","d",1.1e+07,"2011",4,"1","financial_org","cisco-systems"
"493","Mashery","software","d",1.1e+07,"2011",4,"2","financial_org","first-round-capital"
"494","Mashery","software","d",1.1e+07,"2011",4,"3","financial_org","formative-ventures"
"495","Zlio","ecommerce","a",4e+06,"2007",1,"0","financial_org","mangrove-capital-partners"
"496","Yelp","search","c",1e+07,"2006",1,"0","financial_org","benchmark-capital"
"497","Yelp","search","b",5e+06,"2005",1,"0","financial_org","bessemer-venture-partners"
"498","Yelp","search","a",1e+06,"2004",1,"0","person","max-levchin"
"499","Yelp","search","d",1.5e+07,"2008",1,"0","financial_org","dag-ventures"
"500","Yelp","search","e",2.5e+07,"2010",1,"0","financial_org","elevation-partners"
"501","Spotplex","web","angel",450000,"2007",0,"1","1","1"
"502","Yapta","web","a",2300000,"2007",2,"0","financial_org","first-round-capital"
"503","Yapta","web","a",2300000,"2007",2,"1","financial_org","voyager-capital"
"504","Yapta","web","seed",7e+05,"2007",0,"NA","NA","NA"
"505","Yapta","web","b",2700000,"2008",0,"NA","NA","NA"
"506","Yapta","web","c",2e+06,"2009",5,"0","financial_org","voyager-capital"
"507","Yapta","web","c",2e+06,"2009",5,"1","financial_org","bay-partners"
"508","Yapta","web","c",2e+06,"2009",5,"2","financial_org","first-round-capital"
"509","Yapta","web","c",2e+06,"2009",5,"3","financial_org","swiftsure-capital"
"510","Yapta","web","c",2e+06,"2009",5,"4","financial_org","w-media-ventures"
"511","Yapta","web","debt_round",3e+05,"2010",0,"NA","NA","NA"
"512","Yapta","web","unattributed",5e+06,"2011",1,"0","company","concur-technologies"
"513","Yapta","web","unattributed",3500000,"2010",0,"NA","NA","NA"
"514","Wakoopa","web","a",1e+06,"2008",4,"0","financial_org","big-bang-ventures"
"515","Wakoopa","web","a",1e+06,"2008",4,"1","financial_org","henq-invest"
"516","Wakoopa","web","a",1e+06,"2008",4,"2","financial_org","dcif"
"517","Wakoopa","web","a",1e+06,"2008",4,"3","company","the-next-web"
"518","Fleck","web","angel",225000,"2006",0,"1","1","1"
"519","Coghead","web","a",3200000,"2006",0,"1","1","1"
"520","Coghead","web","b",8e+06,"2007",0,"1","1","1"
"521","Zooomr","web","angel",50000,"2006",1,"0","person","ron-conway"
"522","Farecast","search","a",1500000,"2004",2,"0","financial_org","madrona-venture-group"
"523","Farecast","search","a",1500000,"2004",2,"1","financial_org","wrf-capital"
"524","Farecast","search","b",7e+06,"2005",3,"0","financial_org","greylock"
"525","Farecast","search","b",7e+06,"2005",3,"1","financial_org","madrona-venture-group"
"526","Farecast","search","b",7e+06,"2005",3,"2","financial_org","wrf-capital"
"527","Farecast","search","c",12100000,"2007",6,"0","financial_org","greylock"
"528","Farecast","search","c",12100000,"2007",6,"1","financial_org","madrona-venture-group"
"529","Farecast","search","c",12100000,"2007",6,"2","financial_org","par-capital-management"
"530","Farecast","search","c",12100000,"2007",6,"3","financial_org","pinnacle-ventures"
"531","Farecast","search","c",12100000,"2007",6,"4","financial_org","sutter-hill-ventures"
"532","Farecast","search","c",12100000,"2007",6,"5","financial_org","wrf-capital"
"533","Dailymotion","software","a",9500000,"2006",2,"0","financial_org","atlas-venture"
"534","Dailymotion","software","a",9500000,"2006",2,"1","financial_org","partech-international"
"535","Dailymotion","software","b",3.4e+07,"2007",2,"0","financial_org","advent-venture-partners"
"536","Dailymotion","software","b",3.4e+07,"2007",2,"1","financial_org","agf-private-equity"
"537","Dailymotion","software","c",2.5e+07,"2009",5,"0","financial_org","atlas-venture"
